,id,prediction,label,correct_prediction
79,624517980995629057,-1,1,False
80,624520477818499073,1,1,True
81,624517493625741312,1,1,True
82,624493147909963776,1,-1,False
83,624494869357195264,1,-1,False
84,624494748133240832,1,-1,False
85,624493759531606016,1,-1,False
86,624521847581704192,1,1,True
87,624492397175644160,1,-1,False
88,624493857837858816,-1,-1,True
89,624526785020096512,1,1,True
90,624518479882776576,1,1,True
91,624492746838024192,-1,-1,True
92,624492993781858304,1,-1,False
93,624493378877685760,1,-1,False
94,624494375071039488,1,-1,False
95,624529405390491648,1,1,True
96,624493059074584576,1,-1,False
97,624521888358739968,1,1,True
98,624525772603035648,1,1,True
99,624493874430525440,-1,-1,True
100,624520784757719040,1,1,True
101,624523391509213184,1,1,True
102,624524342009790464,1,1,True
103,624492502750511104,-1,-1,True
104,624493236439134212,1,-1,False
105,624494442930638848,-1,-1,True
106,624493051080232960,-1,-1,True
107,624492217701306368,1,-1,False
108,624492933060800512,-1,-1,True
109,624518360433324032,1,1,True
110,624527958653452288,1,1,True
111,624493930411765760,1,-1,False
112,624494865544577024,1,-1,False
113,624495011552448513,1,-1,False
114,624521724436938752,1,1,True
115,624494227989393408,1,-1,False
116,624528460526956544,1,1,True
117,624494419761192960,1,-1,False
118,624493024614158337,1,-1,False
119,624492710653726720,1,-1,False
120,624492558647984128,1,-1,False
121,624493591935741952,1,-1,False
122,624494827506413568,1,-1,False
123,624524074274848768,1,1,True
124,624494304984199169,1,-1,False
125,624522452920598528,1,1,True
126,624523103914209280,-1,1,False
127,624493989241053185,-1,-1,True
128,624520621813174273,1,1,True
129,624521460867047425,1,1,True
130,624525160566001664,1,1,True
131,624493088803651584,1,-1,False
132,624528888819904512,-1,1,False
133,624492828651970560,1,-1,False
134,624492816484462592,1,-1,False
135,624493643458609152,-1,-1,True
136,624493133368168448,-1,-1,True
137,624528101511311361,1,1,True
138,624494024943120384,1,-1,False
139,624525334025666560,1,1,True
140,624494481446834176,-1,-1,True
141,624524033133051904,1,1,True
142,624530061895430144,1,1,True
143,624494307496624128,1,-1,False
144,624520471988543488,1,1,True
145,624529635619921920,1,1,True
146,624493424599781376,1,-1,False
147,624523401546350592,1,1,True
148,624493136363003904,1,-1,False
149,624517792369377280,1,1,True
150,624494653023342592,1,-1,False
151,624492868263145472,1,-1,False
152,624517856424796160,1,1,True
153,624529143997276160,1,1,True
154,624494267445178368,1,-1,False
155,624521985976971264,1,1,True
156,624492773333430272,1,-1,False
157,624494030148235264,1,-1,False
158,624526739369279488,1,1,True
159,624518408017571840,1,1,True
160,624494833554583552,1,-1,False
161,624492890933342208,1,-1,False
162,624518428368498688,1,1,True
163,624494347833208833,-1,-1,True
164,624494306645053441,1,-1,False
165,624492405442502656,1,-1,False
166,624522047184474112,1,1,True
167,624492742635229184,1,-1,False
168,624525841511219200,1,1,True
169,624530095588425729,1,1,True
170,624526633697955840,1,1,True
171,624493341649018881,1,-1,False
172,624529814259499008,1,1,True
173,624529552333602818,1,1,True
174,624493818864254976,-1,-1,True
175,624495041696923649,-1,-1,True
176,624494924176736257,-1,-1,True
177,624494183353556992,1,-1,False
178,624529169033113600,1,1,True
179,624522181070860288,1,1,True
180,624494467836329984,1,-1,False
181,624492339105411072,-1,-1,True
182,624494902173274112,1,-1,False
183,624494166563647488,-1,-1,True
184,624526207397179392,-1,1,False
185,624492492004720640,1,-1,False
186,624519115424698368,1,1,True
187,624520012699729920,1,1,True
188,624493276301803520,1,-1,False
189,624526569814364160,1,1,True
190,624492355782115328,1,-1,False
191,624494178525798400,1,-1,False
192,624495003771998208,-1,-1,True
193,624493268735148032,1,-1,False
194,624493187374141440,1,-1,False
195,624494912289902597,-1,-1,True
196,624523118741204992,1,1,True
197,624519471986688000,1,1,True
198,624525392284635136,1,1,True
199,624493959650406400,-1,-1,True
200,624494349586305028,1,-1,False
201,624522739164909568,1,1,True
202,624493013985693696,-1,-1,True
203,624521450490236929,-1,1,False
204,624495013070647296,1,-1,False
205,624521727607971840,1,1,True
206,624493578014736384,-1,-1,True
207,624492460463529984,1,-1,False
208,624494982272024576,1,-1,False
209,624494583565656065,1,-1,False
210,624494256984424448,1,-1,False
211,624494495900368901,-1,-1,True
212,624493638295388160,1,-1,False
213,624493915639427072,-1,-1,True
214,624524762014949376,1,1,True
215,624523679628664832,1,1,True
216,624494309841072128,1,-1,False
217,624523818984341504,1,1,True
218,624493975194468353,1,-1,False
219,624492929910968320,1,-1,False
220,624492157777260544,1,-1,False
221,624525356138037248,1,1,True
222,624523818275463168,1,1,True
223,624528454805880833,1,1,True
224,624524972392722432,1,1,True
225,624526020830310401,1,1,True
226,624493834605473792,1,-1,False
227,624492594777620480,1,-1,False
228,624524532993388544,-1,1,False
229,624494749639049217,-1,-1,True
230,624493604124254208,1,-1,False
231,624493258798964736,-1,-1,True
232,624527081947439104,1,1,True
233,624516947833692160,1,1,True
234,624493127232045056,1,-1,False
235,624494874369200129,1,-1,False
236,624517280777551872,1,1,True
237,624518598678196224,1,1,True
238,624494896540422144,-1,-1,True
239,624492132284411904,1,-1,False
240,624494273514328064,1,-1,False
241,624494353168343042,1,-1,False
242,624493020692353024,-1,-1,True
243,624493591549857792,-1,-1,True
244,624524995612573696,1,1,True
245,624494261581418496,-1,-1,True
246,624493400746688512,1,-1,False
247,624523618672750592,1,1,True
248,624493663402332160,1,-1,False
249,624493058311225344,1,-1,False
250,624494988718505984,1,-1,False
251,624494699278155777,1,-1,False
252,624494340971180032,1,-1,False
253,624492670954676224,1,-1,False
254,624528264325922816,1,1,True
255,624524855132557312,1,1,True
256,624520099769118720,1,1,True
257,624493684411736064,-1,-1,True
258,624523421976637440,-1,1,False
259,624520821977935872,1,1,True
260,624522212008198144,1,1,True
261,624526870365638656,-1,1,False
262,624517910736732160,1,1,True
263,624492047869853696,-1,-1,True
264,624494935161610240,1,-1,False
265,624517549338656772,1,1,True
266,624492026386624512,1,-1,False
267,624527323887497216,-1,1,False
268,624518073811271681,1,1,True
269,624492892724314112,-1,-1,True
270,624494313532182528,1,-1,False
271,624526688265723904,1,1,True
272,624529750472704001,1,1,True
273,624492833752412160,1,-1,False
274,624519506438701056,1,1,True
275,624493702593929216,1,-1,False
276,624520072527282176,1,1,True
277,624494535142305792,1,-1,False
278,624520772099407872,1,1,True
279,624529134522384384,1,1,True
280,624494864927887361,-1,-1,True
281,624528611836567552,-1,1,False
282,624492705721229312,-1,-1,True
283,624529604796121088,1,1,True
284,624524516346101760,1,1,True
285,624520640532455424,-1,1,False
286,624518133760417792,-1,1,False
287,624529712350666752,1,1,True
288,624520950948597760,1,1,True
289,624518199971852288,1,1,True
290,624528846478536704,1,1,True
291,624494455987441664,-1,-1,True
292,624520243243810816,1,1,True
293,624521356063825920,1,1,True
294,624494603824070656,-1,-1,True
295,624522949798727681,1,1,True
296,624521148622094336,1,1,True
297,624525419094638592,1,1,True
298,624524636768862208,1,1,True
299,624492490050027520,1,-1,False
300,624527930538856448,-1,1,False
301,624493597883256832,-1,-1,True
302,624493513841995776,-1,-1,True
303,624493016296853504,1,-1,False
304,624494919260835840,-1,-1,True
305,624524886569013248,1,1,True
306,624495101532876800,-1,-1,True
307,624492656597561344,-1,-1,True
308,624493562919546880,-1,-1,True
309,624493365111975936,1,-1,False
310,624522116818317312,1,1,True
311,624529583878967296,1,1,True
312,624493996379758592,1,-1,False
313,624517385165279232,1,1,True
314,624524276780003328,1,1,True
315,624517556750155776,1,1,True
316,624525424857612288,1,1,True
317,624492535944056832,1,-1,False
318,624492577434157056,-1,-1,True
319,624494794505457664,-1,-1,True
320,624493315417866240,1,-1,False
321,624529242164834304,-1,1,False
322,624494338387505154,-1,-1,True
323,624492489882365953,-1,-1,True
324,624493998124601344,1,-1,False
325,624529403620388865,-1,1,False
326,624493415464628224,-1,-1,True
327,624517387778433024,1,1,True
328,624528056577822720,1,1,True
329,624530097740087296,1,1,True
330,624493875722342400,1,-1,False
331,624494251397636098,1,-1,False
332,624517088619700224,1,1,True
333,624492638616584193,-1,-1,True
334,624519932353642496,1,1,True
335,624494186155237376,-1,-1,True
336,624492945903783937,1,-1,False
337,624494980376186880,1,-1,False
338,624526515301183488,1,1,True
339,624494914408058880,-1,-1,True
340,624522536051712000,1,1,True
341,624494409342545920,-1,-1,True
342,624522411908534272,1,1,True
343,624524636341030913,1,1,True
344,624524877047795712,1,1,True
345,624492684288196608,-1,-1,True
346,624521034432180225,1,1,True
347,624520311468335104,1,1,True
348,624493336787705856,-1,-1,True
349,624494408826789888,1,-1,False
350,624492181835808769,1,-1,False
351,624494865087205376,-1,-1,True
352,624492282327085057,1,-1,False
353,624494086939127808,1,-1,False
354,624493963689463808,-1,-1,True
355,624518014281613312,1,1,True
356,624516842334355456,-1,1,False
357,624518448450797568,1,1,True
358,624493641839607808,-1,-1,True
359,624516900723261440,-1,1,False
360,624522593668698112,1,1,True
361,624494246314119168,1,-1,False
362,624494898033610752,1,-1,False
363,624521516345110528,1,1,True
364,624493903828287488,1,-1,False
365,624519618460135425,1,1,True
366,624528198940930048,1,1,True
367,624524645232943106,1,1,True
368,624492347137462272,-1,-1,True
369,624528786130735104,1,1,True
370,624521870927335424,1,1,True
371,624492489953685504,1,-1,False
372,624494194157969409,1,-1,False
373,624524158085410817,1,1,True
374,624518078488031232,1,1,True
375,624521301584146432,1,1,True
376,624493990612602880,1,-1,False
377,624492148789018624,1,-1,False
378,624528376859070464,1,1,True
379,624494360143495168,1,-1,False
380,624520269592399872,1,1,True
381,624529187181842433,1,1,True
382,624493919045316609,-1,-1,True
383,624520859563114496,1,1,True
384,624526880029450240,-1,1,False
385,624518504562032640,1,1,True
386,624492319631392769,1,-1,False
387,624524127228067840,-1,1,False
388,624525541824155648,1,1,True
389,624492333224988672,-1,-1,True
390,624493845175140352,1,-1,False
391,624524974624124928,1,1,True
392,624493795707650048,-1,-1,True
393,624493302176288772,1,-1,False
394,624529813122846720,1,1,True
395,624493621560090624,-1,-1,True
396,624528643188850688,1,1,True
397,624526268340375552,1,1,True
398,624525131164057600,1,1,True
399,624522386038112256,-1,1,False
400,624493743131865088,1,-1,False
401,624524040561139712,-1,1,False
402,624529149114347520,1,1,True
403,624526365971382272,1,1,True
404,624529324041854976,1,1,True
405,624492675018784768,1,-1,False
406,624520884531933184,-1,1,False
407,624492821320327168,-1,-1,True
408,624524067576655872,1,1,True
409,624495115298435072,1,-1,False
410,624495004627664896,-1,-1,True
411,624493016208777216,1,-1,False
412,624494438392401920,1,-1,False
413,624525134972518400,-1,1,False
414,624494133944520705,1,-1,False
415,624494219541872640,1,-1,False
416,624493931871535104,-1,-1,True
417,624523816623058944,1,1,True
418,624522041333420032,1,1,True
419,624521060063424515,1,1,True
420,624493227068895232,1,-1,False
421,624493486914441216,-1,-1,True
422,624527829791707141,1,1,True
423,624492414284120064,1,-1,False
424,624495116112297984,1,-1,False
425,624494385527287808,1,-1,False
426,624494368087392256,-1,-1,True
427,624493530778505217,-1,-1,True
428,624494789447172097,-1,-1,True
429,624493408862605312,1,-1,False
430,624494140189995008,-1,-1,True
431,624494793549316096,-1,-1,True
432,624493533613981696,1,-1,False
433,624520360361390080,-1,1,False
434,624525788285501441,1,1,True
435,624527109814272000,1,1,True
436,624529788602986496,-1,1,False
437,624494470428512256,1,-1,False
438,624528098483159040,1,1,True
439,624529209466204160,1,1,True
440,624522463553007616,-1,1,False
441,624494447225643008,1,-1,False
442,624530056895942656,1,1,True
443,624493545265713152,-1,-1,True
444,624529646428684288,1,1,True
445,624517147935514624,1,1,True
446,624493996681920512,1,-1,False
447,624493849067438081,1,-1,False
448,624492767058657280,1,-1,False
449,624492562506715136,1,-1,False
450,624494876672049152,1,-1,False
451,624524065336786944,1,1,True
452,624519083778809856,1,1,True
453,624520979000094720,1,1,True
454,624523971493412864,1,1,True
455,624493174438785025,-1,-1,True
456,624494301347741696,1,-1,False
457,624495038521700352,1,-1,False
458,624528315685076992,1,1,True
459,624524495903010816,1,1,True
460,624524339921223680,1,1,True
461,624526459512578048,1,1,True
462,624493475157839872,1,-1,False
463,624492844368039936,1,-1,False
464,624492539622494208,1,-1,False
465,624494176739135488,-1,-1,True
466,624529769418264576,1,1,True
467,624494584240975872,-1,-1,True
468,624494879809388544,-1,-1,True
469,624522352965980160,1,1,True
470,624493766028709888,1,-1,False
471,624521114765672448,1,1,True
472,624525125925244929,1,1,True
473,624494221739753472,-1,-1,True
474,624494184553054208,1,-1,False
475,624528728241086464,1,1,True
476,624523025874968577,1,1,True
477,624524297357402112,1,1,True
478,624492265507938304,-1,-1,True
479,624523233543389184,1,1,True
480,624525229298061312,1,1,True
481,624526709396672513,1,1,True
482,624519763486572545,1,1,True
483,624493224569106432,-1,-1,True
484,624523278309195777,1,1,True
485,624528613321408513,1,1,True
486,624519599292182533,-1,1,False
487,624494294053842944,1,-1,False
488,624492688914673664,-1,-1,True
489,624518113560776704,1,1,True
490,624492905026162688,-1,-1,True
491,624519361278181376,1,1,True
492,624493332534820864,-1,-1,True
493,624493692435472384,-1,-1,True
494,624493917870927872,1,-1,False
495,624495107019026432,-1,-1,True
496,624523349377576960,1,1,True
497,624493716049367040,1,-1,False
498,624492061203537920,1,-1,False
499,624523506240204800,-1,1,False
500,624492573244157952,1,-1,False
501,624494100969091072,1,-1,False
502,624494496424833024,1,-1,False
503,624494606818803712,1,-1,False
504,624494991335923716,-1,-1,True
505,624493616317083648,1,-1,False
506,624492132846301184,1,-1,False
507,624529619954323456,1,1,True
508,624494141397864449,1,-1,False
509,624493274733088769,1,-1,False
510,624492572291895296,1,-1,False
511,624516986140098560,1,1,True
512,624526948220424192,1,1,True
513,624494398865321984,1,-1,False
514,624521890049081344,-1,1,False
515,624523303311556608,1,1,True
516,624521162228301824,1,1,True
517,624528524926304256,-1,1,False
518,624493051688415232,-1,-1,True
519,624529041425629184,1,1,True
520,624529415192625152,1,1,True
521,624493553251655680,1,-1,False
522,624494238705782784,-1,-1,True
523,624524681001840640,1,1,True
524,624493868487180288,-1,-1,True
525,624492682828623872,1,-1,False
526,624517412746952704,1,1,True
527,624492205873369088,-1,-1,True
528,624524017093861376,-1,1,False
529,624517605072617473,1,1,True
530,624493019534901248,-1,-1,True
531,624494668139614208,-1,-1,True
532,624493537120399360,-1,-1,True
533,624494500178563073,1,-1,False
534,624493352478724096,1,-1,False
535,624494973040201730,-1,-1,True
536,624492085098479616,-1,-1,True
537,624495106947727360,1,-1,False
538,624494247824109568,-1,-1,True
539,624494825732198400,1,-1,False
540,624524477867667456,1,1,True
541,624494162843430912,1,-1,False
542,624526771807916032,-1,1,False
543,624494284109053952,1,-1,False
544,624493637280362496,1,-1,False
545,624523488187920384,1,1,True
546,624521672721321984,-1,1,False
547,624524400360972290,1,1,True
548,624492582358380544,-1,-1,True
549,624493472674811905,1,-1,False
550,624523157332996096,1,1,True
551,624494655141359616,1,-1,False
552,624521444291022848,-1,1,False
553,624527624111439872,1,1,True
554,624493625351626752,1,-1,False
555,624494253176176640,-1,-1,True
556,624492197786857472,-1,-1,True
557,624519905442955264,-1,1,False
558,624492570773602305,-1,-1,True
559,624518949611290624,-1,1,False
560,624493968449867776,1,-1,False
561,624529241153998848,1,1,True
562,624492376736673792,1,-1,False
563,624522822036156416,-1,1,False
564,624518479505297408,1,1,True
565,624523104400875520,-1,1,False
566,624524592032256000,1,1,True
567,624494163363364864,-1,-1,True
568,624527814134403073,1,1,True
569,624492870922338304,1,-1,False
570,624517004519542784,1,1,True
571,624492698016202752,1,-1,False
572,624522530171260928,1,1,True
573,624492249062223872,-1,-1,True
574,624520040700878848,1,1,True
575,624493684856365056,-1,-1,True
576,624494844132524032,-1,-1,True
577,624530062902083584,-1,1,False
578,624492174571278337,1,-1,False
579,624522767426260993,1,1,True
580,624527363104210944,1,1,True
581,624493521072975873,-1,-1,True
582,624522247307288576,1,1,True
583,624493298862956544,-1,-1,True
584,624494443345784832,1,-1,False
585,624528260819492865,1,1,True
586,624493305015894016,-1,-1,True
587,624493036223926272,-1,-1,True
588,624520583871488000,1,1,True
589,624524385391525888,1,1,True
590,624492153255907328,-1,-1,True
591,624527318812389376,1,1,True
592,624520508072030209,1,1,True
593,624522209764212736,1,1,True
594,624493621451063296,1,-1,False
595,624522433165275136,1,1,True
596,624527605342072832,1,1,True
597,624522331046707200,1,1,True
598,624517768264593408,1,1,True
599,624517850363924480,-1,1,False
600,624528302976307201,1,1,True
601,624495070809460740,-1,-1,True
602,624519163659223040,1,1,True
603,624493386372771840,-1,-1,True
604,624521245300797440,1,1,True
605,624521710092615680,-1,1,False
606,624525557775122432,1,1,True
607,624493024643555328,-1,-1,True
608,624492531624099844,1,-1,False
609,624494975154323456,-1,-1,True
610,624493469961097216,1,-1,False
611,624493732348461056,-1,-1,True
612,624493487812136960,1,-1,False
613,624492107848220672,1,-1,False
614,624517937718796288,1,1,True
615,624524416278396928,1,1,True
616,624493156508303360,1,-1,False
617,624493851470921728,1,-1,False
618,624520186456965120,1,1,True
619,624519633953886208,1,1,True
620,624493739499630597,1,-1,False
621,624522351560953856,1,1,True
622,624517232119447552,1,1,True
623,624525717053661184,1,1,True
624,624493908190326784,1,-1,False
625,624494345299738624,1,-1,False
626,624495047044657152,-1,-1,True
627,624493008847659008,1,-1,False
628,624494851833372672,1,-1,False
629,624494457069539329,-1,-1,True
630,624520009986015232,-1,1,False
631,624494022116012032,-1,-1,True
632,624493523551842304,1,-1,False
633,624517399866421248,1,1,True
634,624494882208542720,1,-1,False
635,624493375647907840,-1,-1,True
636,624493145007464448,1,-1,False
637,624524954676015104,1,1,True
638,624492717339475968,1,-1,False
639,624525873669017600,1,1,True
640,624493269196607488,1,-1,False
641,624494369584746496,-1,-1,True
642,624493946257936384,1,-1,False
643,624517528031784960,1,1,True
644,624494281655349249,-1,-1,True
645,624493612554919936,1,-1,False
646,624523304863428608,1,1,True
647,624527387464744964,-1,1,False
648,624493503301685248,1,-1,False
649,624527561565954049,1,1,True
650,624494748309426176,1,-1,False
651,624517244685455360,-1,1,False
652,624494544898293760,1,-1,False
653,624493342735380480,1,-1,False
654,624494378707513344,-1,-1,True
655,624520363268001792,1,1,True
656,624525439625629696,1,1,True
657,624492764248436736,1,-1,False
658,624492759617933313,1,-1,False
659,624494374324273153,-1,-1,True
660,624492732866695168,1,-1,False
661,624492467614781440,1,-1,False
662,624494193373745152,1,-1,False
663,624492623542120450,1,-1,False
664,624492952400842752,-1,-1,True
665,624495091772719104,1,-1,False
666,624523877692145664,1,1,True
667,624492686494560256,-1,-1,True
668,624493861633675264,-1,-1,True
669,624493457290100736,1,-1,False
670,624524069761781760,1,1,True
671,624493117916381184,1,-1,False
672,624492246474342400,1,-1,False
673,624529026829389824,1,1,True
674,624517542460178432,1,1,True
675,624494663680954368,1,-1,False
676,624492401881649153,-1,-1,True
677,624494558479564800,1,-1,False
678,624519233502720000,1,1,True
679,624494292766060544,1,-1,False
680,624523793189343232,1,1,True
681,624493719086084097,1,-1,False
682,624494987133210624,1,-1,False
683,624494389482516480,1,-1,False
684,624523772951965696,1,1,True
685,624529636337319937,1,1,True
686,624524480635924480,1,1,True
687,624524458213122048,1,1,True
688,624493169464324096,-1,-1,True
689,624525437436170240,1,1,True
690,624493189613899776,-1,-1,True
691,624527117284442113,1,1,True
692,624525600292737024,1,1,True
693,624494326735736832,1,-1,False
694,624492673546723328,-1,-1,True
695,624519453431189508,1,1,True
696,624494592688164864,1,-1,False
697,624520291478192129,1,1,True
698,624524730565947392,1,1,True
699,624523569704243200,1,1,True
700,624494046665289732,1,-1,False
701,624526261335920640,1,1,True
702,624492928531099648,1,-1,False
703,624494588229718016,1,-1,False
704,624493464609230848,1,-1,False
705,624526582590349312,1,1,True
706,624492793520467968,-1,-1,True
707,624492060880470016,1,-1,False
708,624492718077521920,-1,-1,True
709,624517928503808000,-1,1,False
710,624529288495116288,1,1,True
711,624529528849739777,1,1,True
712,624494117880344576,-1,-1,True
713,624521762152185856,1,1,True
714,624494226559094785,-1,-1,True
715,624492543015809024,1,-1,False
716,624494222092201984,1,-1,False
717,624527097801895936,1,1,True
718,624493409303040000,1,-1,False
719,624494143172034560,1,-1,False
720,624494340987994112,1,-1,False
721,624495129303351296,-1,-1,True
722,624528766304260098,1,1,True
723,624530104895569920,1,1,True
724,624492572510146560,1,-1,False
725,624521882792886272,1,1,True
726,624495100857597952,-1,-1,True
727,624517062635827200,-1,1,False
728,624523853981712384,1,1,True
729,624493235277180929,-1,-1,True
730,624492054530297858,-1,-1,True
731,624524854977400832,1,1,True
732,624492937238441984,1,-1,False
733,624522677420716033,-1,1,False
734,624528377978826752,1,1,True
735,624493550961426432,1,-1,False
736,624493335563120640,1,-1,False
737,624492993970597888,1,-1,False
738,624522738317807617,1,1,True
739,624494010372112384,-1,-1,True
740,624493621878743040,-1,-1,True
741,624493789659332608,1,-1,False
742,624524565008400384,1,1,True
743,624493311756140544,1,-1,False
744,624493666145439744,-1,-1,True
745,624520050570039296,1,1,True
746,624493672294445056,1,-1,False
747,624526640937185280,1,1,True
748,624523489584787456,1,1,True
749,624519586486980608,1,1,True
750,624521552730587136,1,1,True
751,624492324970713089,-1,-1,True
752,624523986282643456,1,1,True
753,624494145390776320,1,-1,False
754,624516913868111872,-1,1,False
755,624492771471192064,-1,-1,True
756,624529475770777600,1,1,True
757,624524723762954240,1,1,True
758,624523343744663552,1,1,True
759,624528321938857984,1,1,True
760,624523125674283008,1,1,True
761,624526218575151104,1,1,True
762,624522402819653632,1,1,True
763,624525622455496704,-1,1,False
764,624516827692052480,1,1,True
765,624493680955682816,1,-1,False
766,624493952037601280,1,-1,False
767,624527130123202560,1,1,True
768,624492255919869952,-1,-1,True
769,624519167392100353,1,1,True
770,624493112132509696,-1,-1,True
771,624493567390515200,-1,-1,True
772,624493426814394369,-1,-1,True
773,624493534498852864,1,-1,False
774,624528652328431616,1,1,True
775,624493715072155648,-1,-1,True
776,624492959254249472,1,-1,False
777,624522957751128069,1,1,True
778,624493900158251013,1,-1,False
779,624520279235149824,1,1,True
780,624518300152639488,1,1,True
781,624523347494313984,1,1,True
782,624493659543597056,1,-1,False
783,624523621667450880,-1,1,False
784,624492927906152448,-1,-1,True
785,624523699123675136,-1,1,False
786,624524740229664769,1,1,True
787,624494172758769664,1,-1,False
788,624528736587636736,-1,1,False
789,624522391746674688,1,1,True
790,624492759068454912,1,-1,False
791,624493486092500992,-1,-1,True
792,624528058968637440,1,1,True
793,624492726701064192,-1,-1,True
794,624518514125238272,1,1,True
795,624525521276145664,1,1,True
796,624517968613879808,-1,1,False
797,624524254395138048,1,1,True
798,624493113596194816,1,-1,False
799,624493965534892032,1,-1,False
800,624494476942286848,1,-1,False
801,624520606029996032,1,1,True
802,624493803873828865,1,-1,False
803,624520509649199104,1,1,True
804,624524534025166849,1,1,True
805,624495105714421760,1,-1,False
806,624526011892260864,1,1,True
807,624524866797088768,-1,1,False
808,624494751249633280,1,-1,False
809,624493823536705537,1,-1,False
810,624494464313114626,1,-1,False
811,624495054191603712,-1,-1,True
812,624492123870621696,-1,-1,True
813,624493431293902848,-1,-1,True
814,624492059928363008,-1,-1,True
815,624494215750393856,-1,-1,True
816,624492037455355904,-1,-1,True
817,624494898679521280,1,-1,False
818,624494800167829505,1,-1,False
819,624492851968126976,1,-1,False
820,624492439970013184,-1,-1,True
821,624494225606885376,-1,-1,True
822,624493747066159104,1,-1,False
823,624520506494971905,1,1,True
824,624494487155245056,-1,-1,True
825,624521273578622976,1,1,True
826,624521729688387584,1,1,True
827,624529653747843072,1,1,True
828,624492594882609152,1,-1,False
829,624494846028283904,-1,-1,True
830,624495066464161792,-1,-1,True
831,624529751189901312,-1,1,False
832,624518668240723968,1,1,True
833,624520136381321216,1,1,True
834,624523713262809088,1,1,True
835,624494549058977792,-1,-1,True
836,624525536488878080,-1,1,False
837,624494236205854720,-1,-1,True
838,624492639308632064,-1,-1,True
839,624493370371538944,1,-1,False
840,624527327272304641,1,1,True
841,624527749487718401,1,1,True
842,624494364748746752,1,-1,False
843,624521222588637185,1,1,True
844,624523355866071040,1,1,True
845,624493633442459652,1,-1,False
846,624529359131529216,-1,1,False
847,624529084975026176,1,1,True
848,624494635474382848,1,-1,False
849,624526707358240768,1,1,True
850,624494419220267010,-1,-1,True
851,624526988968087552,1,1,True
852,624519657467195392,1,1,True
853,624517614010658816,1,1,True
854,624494596060528640,1,-1,False
855,624519802103533568,1,1,True
856,624493600831713281,1,-1,False
857,624517771389317120,1,1,True
858,624518321623404544,1,1,True
859,624526098462736384,1,1,True
860,624494456532660224,-1,-1,True
861,624492540503306240,1,-1,False
862,624517482305486848,1,1,True
863,624518472479801344,1,1,True
864,624494066546257920,1,-1,False
865,624523754312495104,-1,1,False
866,624494444281098240,-1,-1,True
867,624525168791007232,1,1,True
868,624527966043635712,1,1,True
869,624520273426034688,1,1,True
870,624495013532205056,-1,-1,True
871,624495028895936512,-1,-1,True
872,624492881345052672,1,-1,False
873,624492455178731521,-1,-1,True
874,624518207714410496,1,1,True
875,624494391219101696,1,-1,False
876,624529679869964288,1,1,True
877,624516960483737600,1,1,True
878,624525395640107008,-1,1,False
879,624516960471154688,1,1,True
880,624523732208386048,-1,1,False
881,624494645226029056,-1,-1,True
882,624520375980814336,1,1,True
