,id,prediction,label,correct_prediction
212,624494787173961728,-1,-1,True
213,624493004846403584,-1,-1,True
214,624517153652240384,1,1,True
215,624518598678196224,1,1,True
216,624530147102838784,-1,1,False
217,624492727145664512,-1,-1,True
218,624492546991898624,-1,-1,True
219,624517045921648640,-1,1,False
220,624518243751825409,1,1,True
221,624528212140367873,1,1,True
222,624524614664744960,1,1,True
223,624495115298435072,-1,-1,True
224,624530085555507204,1,1,True
225,624517471568048128,-1,1,False
226,624520870166302720,-1,1,False
227,624492277394620416,-1,-1,True
228,624494876965482496,1,-1,False
229,624493523551842304,-1,-1,True
230,624492428867690496,-1,-1,True
231,624492429782200320,-1,-1,True
232,624494847462907904,-1,-1,True
233,624522453570596864,1,1,True
234,624519381897363456,1,1,True
235,624492481787236352,-1,-1,True
236,624492579569168385,1,-1,False
237,624517276931358720,-1,1,False
238,624492546157207552,-1,-1,True
239,624524443549831169,-1,1,False
240,624493363128070144,-1,-1,True
241,624495003771998208,-1,-1,True
242,624494691602534400,-1,-1,True
243,624493783229575168,1,-1,False
244,624494108694941696,-1,-1,True
245,624520180236857345,1,1,True
246,624520554071093248,1,1,True
247,624526277735682048,1,1,True
248,624526434414034944,1,1,True
249,624517551330979840,1,1,True
250,624519389438578688,1,1,True
251,624493764149702657,-1,-1,True
252,624518330087403520,1,1,True
253,624493176687067136,-1,-1,True
254,624519011750047745,1,1,True
255,624521065918779392,1,1,True
256,624492694031757312,-1,-1,True
257,624519619768745984,1,1,True
258,624522769061908480,-1,1,False
259,624519786119200768,-1,1,False
260,624522059134173184,-1,1,False
261,624527114214047744,1,1,True
262,624494029086916612,-1,-1,True
263,624517857414524929,1,1,True
264,624493697304911872,-1,-1,True
265,624494572769423360,-1,-1,True
266,624493666145439744,-1,-1,True
267,624492134461079552,1,-1,False
268,624522478283419648,1,1,True
269,624523181940801536,1,1,True
270,624527760090890240,-1,1,False
271,624493318152552449,-1,-1,True
272,624494314954051585,-1,-1,True
273,624492076571475968,1,-1,False
274,624523873736896512,1,1,True
275,624519510289186816,1,1,True
276,624525196175609856,1,1,True
277,624492990753431552,1,-1,False
278,624522427804954624,-1,1,False
279,624516816723906560,1,1,True
280,624494971345764352,-1,-1,True
281,624522020303302656,1,1,True
282,624494425478180864,-1,-1,True
283,624520807436283904,1,1,True
284,624493235277180929,-1,-1,True
285,624520040419827712,1,1,True
286,624520198889078784,1,1,True
287,624494207684734976,-1,-1,True
288,624494519891800064,1,-1,False
289,624493362226294784,-1,-1,True
290,624494112742486016,-1,-1,True
291,624522584613195776,1,1,True
292,624493419344216064,1,-1,False
293,624527962700967938,1,1,True
294,624522230479867904,1,1,True
295,624493784924094464,-1,-1,True
296,624525123526205440,1,1,True
297,624493045887578112,-1,-1,True
298,624494304984199169,-1,-1,True
299,624520323338141696,1,1,True
300,624529089399930880,1,1,True
301,624494977356333056,-1,-1,True
302,624526112362659840,1,1,True
303,624530016798294016,1,1,True
304,624521345297219584,1,1,True
305,624522904026247168,1,1,True
306,624527087567810560,1,1,True
307,624495072948568064,-1,-1,True
308,624528829034270720,1,1,True
309,624492650868117504,-1,-1,True
310,624516950614482945,-1,1,False
311,624518767599579136,-1,1,False
312,624492652168380416,-1,-1,True
313,624522587666690048,1,1,True
314,624492121924444160,-1,-1,True
315,624493439439273984,-1,-1,True
316,624493128465154048,-1,-1,True
317,624527690553556993,-1,1,False
318,624528685593415681,-1,1,False
319,624493298862956544,-1,-1,True
320,624517255062257664,1,1,True
321,624493409303040000,1,-1,False
322,624517965984104448,1,1,True
323,624492126122938368,-1,-1,True
324,624519763486572545,1,1,True
325,624518451609014272,1,1,True
326,624494948407099392,1,-1,False
327,624492143776665600,-1,-1,True
328,624521321846849536,1,1,True
329,624493201110507520,-1,-1,True
330,624519482698960896,1,1,True
331,624494419220267010,-1,-1,True
332,624524968743731200,1,1,True
333,624528580383367168,1,1,True
334,624528755067908096,1,1,True
335,624521166468812800,1,1,True
336,624494742613659648,-1,-1,True
337,624492504910573569,-1,-1,True
338,624526705366048768,1,1,True
339,624520839392833536,-1,1,False
340,624495032423178244,1,-1,False
341,624522229569728512,-1,1,False
342,624518031461343232,1,1,True
343,624492066064699392,-1,-1,True
344,624525276479787008,1,1,True
345,624493595119251456,-1,-1,True
346,624517514916196352,1,1,True
347,624523816623058944,-1,1,False
348,624492742148771840,-1,-1,True
349,624493259121893376,-1,-1,True
350,624527767707742208,-1,1,False
351,624530020472455168,1,1,True
352,624493381616553984,1,-1,False
353,624524896190787584,1,1,True
354,624520363850887169,1,1,True
355,624493509454774272,-1,-1,True
356,624522644784680960,1,1,True
357,624517107116601344,1,1,True
358,624528622766854144,1,1,True
359,624518113560776704,1,1,True
360,624494360143495168,1,-1,False
361,624494820644507648,-1,-1,True
362,624520543635668992,1,1,True
363,624522090381623296,1,1,True
364,624520307450081280,1,1,True
365,624524871851184128,-1,1,False
366,624523483830063105,1,1,True
367,624493684856365056,-1,-1,True
368,624520180777943040,-1,1,False
369,624529119670308864,-1,1,False
370,624493570737762304,-1,-1,True
371,624519119208058880,-1,1,False
372,624521641901453312,1,1,True
373,624520689018662912,1,1,True
374,624494930401099776,1,-1,False
375,624524748601606144,1,1,True
376,624493031761182721,-1,-1,True
377,624520178659803136,1,1,True
378,624492241373888512,1,-1,False
379,624492775761772544,-1,-1,True
380,624524447626608641,-1,1,False
381,624524462193553408,1,1,True
382,624520361728544768,1,1,True
383,624493676668960769,-1,-1,True
384,624528668883333121,-1,1,False
385,624492720527118336,-1,-1,True
386,624492430222561280,-1,-1,True
387,624519525887664128,1,1,True
388,624492416427556864,1,-1,False
389,624523614281281536,-1,1,False
390,624493046038700032,-1,-1,True
391,624493414713806848,1,-1,False
392,624517677118291969,1,1,True
393,624529704423260160,-1,1,False
394,624519367699464192,-1,1,False
395,624492401680199680,1,-1,False
396,624494342942629888,-1,-1,True
397,624519587858518016,-1,1,False
398,624493846450212864,-1,-1,True
399,624529885462040576,1,1,True
400,624525670329090049,1,1,True
401,624521389320589312,-1,1,False
402,624523345833402368,1,1,True
403,624524917803909122,-1,1,False
404,624519941987897344,1,1,True
405,624494169336123393,-1,-1,True
406,624495120662949888,-1,-1,True
407,624528652747804672,1,1,True
408,624517108702019584,1,1,True
409,624520391130681344,1,1,True
410,624522635418959872,-1,1,False
411,624524357142851584,1,1,True
412,624493249391144960,-1,-1,True
413,624494602242924544,-1,-1,True
414,624494935161610240,1,-1,False
415,624525106581217280,1,1,True
416,624526121778872320,1,1,True
417,624516913868111872,-1,1,False
418,624527183885766657,1,1,True
419,624493946257936384,-1,-1,True
420,624516948546621440,-1,1,False
421,624494130157232128,-1,-1,True
422,624492695189385216,-1,-1,True
423,624493648550436864,-1,-1,True
424,624493877215539200,-1,-1,True
425,624492599475347456,-1,-1,True
426,624494562271059968,-1,-1,True
427,624492656597561344,-1,-1,True
428,624494813870747648,-1,-1,True
429,624492530575380480,1,-1,False
430,624494125916688384,1,-1,False
431,624520799970586624,-1,1,False
432,624522146195357696,1,1,True
433,624494301347741696,-1,-1,True
434,624523523378188288,-1,1,False
435,624492073811472384,-1,-1,True
436,624493876456243200,-1,-1,True
437,624492693276770304,-1,-1,True
438,624521076140171264,-1,1,False
439,624494859185950720,-1,-1,True
440,624494467924361217,-1,-1,True
441,624521842800390144,1,1,True
442,624524936363819008,1,1,True
443,624492576037539840,-1,-1,True
444,624493738925146112,-1,-1,True
445,624494677748793344,-1,-1,True
446,624528668015071232,1,1,True
447,624521417573429248,-1,1,False
448,624492594475569153,1,-1,False
449,624493656142016512,-1,-1,True
450,624494909949628416,-1,-1,True
451,624518567866662912,1,1,True
452,624528102060785665,1,1,True
453,624521230494732288,-1,1,False
454,624525435100131328,1,1,True
455,624492808607526913,-1,-1,True
456,624518348047564800,-1,1,False
457,624523487672037376,1,1,True
458,624525580877361152,1,1,True
459,624523944226193408,1,1,True
460,624492910747197440,-1,-1,True
461,624492828870221824,-1,-1,True
462,624492121291141120,-1,-1,True
463,624521917987471360,-1,1,False
464,624494706114715648,1,-1,False
465,624528116333940736,1,1,True
466,624517263215886336,1,1,True
467,624525218371928064,1,1,True
468,624494820954771456,1,-1,False
469,624494166236463104,-1,-1,True
470,624492417887027202,1,-1,False
471,624492542273429504,-1,-1,True
472,624492740001333248,-1,-1,True
473,624494463377911808,-1,-1,True
474,624494868803354624,-1,-1,True
475,624492103217885184,1,-1,False
476,624528335729614849,1,1,True
477,624529504501772288,-1,1,False
478,624493168386514944,1,-1,False
479,624492945312366593,-1,-1,True
480,624492628940324864,-1,-1,True
481,624493039269093376,-1,-1,True
482,624493254721957888,1,-1,False
483,624493689394589696,-1,-1,True
484,624494272738402304,-1,-1,True
485,624493739973677057,-1,-1,True
486,624494086939127808,1,-1,False
487,624529488139976704,1,1,True
488,624522119808970752,1,1,True
489,624520716789002240,1,1,True
490,624493611036639232,1,-1,False
491,624525307006054400,1,1,True
492,624525348336738304,1,1,True
493,624494233550884864,-1,-1,True
494,624523395904868353,1,1,True
495,624525325372923904,1,1,True
496,624519007044038656,1,1,True
497,624526593520730112,-1,1,False
498,624493211151679489,-1,-1,True
499,624492341693403137,-1,-1,True
500,624519474583064576,1,1,True
501,624492927151026176,1,-1,False
502,624494633532297216,-1,-1,True
503,624493877760688128,-1,-1,True
504,624523148159881216,1,1,True
505,624527408180408320,1,1,True
506,624517280777551872,1,1,True
507,624492778458849280,1,-1,False
508,624517774602280960,-1,1,False
509,624529677646983169,1,1,True
510,624524505378095104,1,1,True
511,624494783789166592,-1,-1,True
512,624495041256427520,-1,-1,True
513,624493244680945664,-1,-1,True
514,624494346969174016,-1,-1,True
515,624526416223318016,1,1,True
516,624519380538294272,1,1,True
517,624494833097383936,-1,-1,True
518,624524263219834880,1,1,True
519,624519649116442624,-1,1,False
520,624494641698766848,-1,-1,True
521,624526097804345344,1,1,True
522,624525937250537472,-1,1,False
523,624493214888628224,-1,-1,True
524,624526278658404352,1,1,True
525,624494763052539904,-1,-1,True
526,624493184807272448,-1,-1,True
527,624516873644851200,1,1,True
528,624524748790321154,-1,1,False
529,624524943489896448,-1,1,False
530,624493409076539392,1,-1,False
531,624494202127187968,1,-1,False
532,624493301266313216,-1,-1,True
533,624519382018854912,-1,1,False
534,624517745946685440,1,1,True
535,624517937718796288,1,1,True
536,624520099924324353,1,1,True
537,624522553306935296,1,1,True
538,624493640694517760,1,-1,False
539,624494260486696961,1,-1,False
540,624493025327230976,1,-1,False
541,624492216157908992,1,-1,False
542,624527670739492865,1,1,True
543,624528932197433344,1,1,True
544,624492936055537664,-1,-1,True
545,624524584453320704,-1,1,False
546,624521800832131072,-1,1,False
547,624494349666123776,1,-1,False
548,624528005608517632,1,1,True
549,624520884531933184,-1,1,False
550,624519773431463936,1,1,True
551,624492807768506369,-1,-1,True
552,624492747496534016,-1,-1,True
553,624494270557372416,-1,-1,True
554,624494199782506496,1,-1,False
555,624516841881403392,1,1,True
556,624494628889190400,-1,-1,True
557,624524254395138048,1,1,True
558,624492533637189632,1,-1,False
559,624522282837278720,1,1,True
560,624494997371551744,1,-1,False
561,624493802896670720,-1,-1,True
562,624493534498852864,-1,-1,True
563,624520979541143552,1,1,True
564,624494271324819456,1,-1,False
565,624492577434157056,-1,-1,True
566,624520385812283393,1,1,True
567,624492501844533248,1,-1,False
568,624518423461142528,1,1,True
569,624494243965497345,1,-1,False
570,624528847170461697,1,1,True
571,624494372076306432,-1,-1,True
572,624527788544950272,-1,1,False
573,624492532412448768,-1,-1,True
574,624528321938857984,1,1,True
575,624493606095564800,-1,-1,True
576,624494378707513344,-1,-1,True
577,624522780076183553,-1,1,False
578,624521114023165955,1,1,True
579,624523294289473537,1,1,True
580,624525085492117504,1,1,True
581,624494407169937408,-1,-1,True
582,624528114320850944,1,1,True
583,624523304863428608,1,1,True
584,624494119956676608,-1,-1,True
585,624494988399919104,1,-1,False
586,624493340168425472,-1,-1,True
587,624493917321449472,1,-1,False
588,624520924176318464,1,1,True
589,624519303254134784,1,1,True
590,624493443528683520,-1,-1,True
591,624492204753584128,1,-1,False
592,624529870916349952,1,1,True
593,624492738411655168,-1,-1,True
594,624520792248705024,1,1,True
595,624523126315986944,-1,1,False
596,624493398054076416,1,-1,False
597,624519325643317248,1,1,True
598,624516900161236992,-1,1,False
599,624523971493412864,1,1,True
600,624522330723594240,-1,1,False
601,624523052823527424,-1,1,False
602,624492593259282433,-1,-1,True
603,624530109114912768,1,1,True
604,624494183710109696,1,-1,False
605,624494480469688320,-1,-1,True
606,624493303816327168,-1,-1,True
607,624493319133990912,-1,-1,True
608,624517084920311808,1,1,True
609,624524952973279236,1,1,True
610,624493441066479617,1,-1,False
611,624523742480351232,-1,1,False
612,624529528849739777,1,1,True
613,624522351133069313,1,1,True
614,624494869805838336,-1,-1,True
615,624522844236574720,-1,1,False
616,624527044454580224,1,1,True
617,624526172488105984,1,1,True
618,624524659506049024,1,1,True
619,624526489682186241,-1,1,False
620,624494257320140800,-1,-1,True
621,624492921933312000,-1,-1,True
622,624493993934594048,-1,-1,True
623,624528105902747648,1,1,True
624,624527076771508224,1,1,True
625,624528539631636480,-1,1,False
626,624492648250765312,1,-1,False
627,624521819903561728,1,1,True
628,624494238705782784,-1,-1,True
629,624521501471956992,-1,1,False
630,624493356702400512,-1,-1,True
631,624520826470072320,1,1,True
632,624529913064787968,1,1,True
633,624492650180145152,1,-1,False
634,624522589700931585,-1,1,False
635,624494398865321984,-1,-1,True
636,624493097045487616,-1,-1,True
637,624527533569126401,-1,1,False
638,624522253544345600,-1,1,False
639,624527213195493376,1,1,True
640,624529271545987072,1,1,True
641,624494209555427328,1,-1,False
642,624493249336455168,1,-1,False
643,624526632154497028,-1,1,False
644,624494731662393344,-1,-1,True
645,624518398739812352,1,1,True
646,624493158546731008,-1,-1,True
647,624492415047630849,-1,-1,True
648,624526447659614208,1,1,True
649,624520241134088192,1,1,True
650,624494649235763200,1,-1,False
651,624528332932161536,1,1,True
652,624493889970286592,-1,-1,True
653,624493350633238528,1,-1,False
654,624494299237994496,-1,-1,True
655,624493288108748800,-1,-1,True
656,624493407948279808,-1,-1,True
657,624526372795346944,1,1,True
658,624493991673884672,1,-1,False
659,624519046059442176,1,1,True
660,624522450835902464,1,1,True
661,624525252689670148,1,1,True
662,624527357043470336,1,1,True
663,624493862103465984,-1,-1,True
664,624494347073945600,-1,-1,True
665,624494903725322240,-1,-1,True
666,624492462095118336,-1,-1,True
667,624521077008396289,1,1,True
668,624495028895936512,-1,-1,True
669,624517774707044352,1,1,True
670,624522452920598528,1,1,True
671,624522116818317312,1,1,True
672,624492749241217025,1,-1,False
673,624493145435279360,1,-1,False
674,624526895086858240,1,1,True
675,624494175011012610,-1,-1,True
676,624493024643555328,1,-1,False
677,624524196362588161,1,1,True
678,624522934690971648,1,1,True
679,624526397155880960,1,1,True
680,624524159603703808,-1,1,False
681,624494486849110017,1,-1,False
682,624524723762954240,1,1,True
683,624517590593867776,1,1,True
684,624492132284411904,-1,-1,True
685,624493134064410624,-1,-1,True
686,624517646101315584,1,1,True
687,624525049354190848,1,1,True
688,624492601257893888,-1,-1,True
689,624526994189979649,1,1,True
690,624493363010609152,-1,-1,True
691,624525432394678272,1,1,True
692,624529428555522048,1,1,True
693,624527829791707141,1,1,True
694,624523257102925824,1,1,True
695,624525023647281152,1,1,True
696,624492646082416640,-1,-1,True
697,624495020901400576,1,-1,False
698,624493506149642240,-1,-1,True
699,624493325853155328,-1,-1,True
700,624519618460135425,1,1,True
701,624527589097406466,1,1,True
702,624525586057293825,-1,1,False
703,624494243780804608,-1,-1,True
704,624493541868371968,-1,-1,True
705,624492188890611712,-1,-1,True
706,624525388497178624,1,1,True
707,624523235854565376,-1,1,False
708,624519992940212224,1,1,True
709,624521470287458304,1,1,True
710,624516894326784000,-1,1,False
711,624520897324408832,1,1,True
712,624528991798566912,1,1,True
713,624492744040415232,-1,-1,True
714,624492712780242945,1,-1,False
715,624494575034499072,1,-1,False
716,624518337553305600,1,1,True
717,624520977062457348,-1,1,False
718,624521872307126272,1,1,True
719,624520477818499073,1,1,True
720,624524126053494784,1,1,True
721,624494858196119552,-1,-1,True
722,624494452392919040,-1,-1,True
723,624525509398011904,1,1,True
724,624526471059632128,1,1,True
725,624518504209715200,1,1,True
726,624495013909561345,-1,-1,True
727,624524407982137344,1,1,True
728,624494521200549888,-1,-1,True
729,624494086553210880,-1,-1,True
730,624493012991631360,1,-1,False
731,624492489953685504,-1,-1,True
732,624493477083025408,-1,-1,True
733,624492203721658368,1,-1,False
734,624492322772897792,1,-1,False
735,624494252681117697,1,-1,False
736,624522245248012288,-1,1,False
737,624526405326352384,1,1,True
738,624494252089741313,-1,-1,True
739,624518107135123456,1,1,True
740,624494244678496257,1,-1,False
741,624492717712670721,-1,-1,True
742,624517980995629057,-1,1,False
743,624517500227596288,1,1,True
744,624493170433196032,-1,-1,True
745,624494699710185472,1,-1,False
746,624522360826146817,1,1,True
747,624494641950294016,-1,-1,True
748,624492912487829504,1,-1,False
749,624493078448078848,-1,-1,True
750,624519566362742784,1,1,True
751,624529464358256640,-1,1,False
752,624492675018784768,1,-1,False
753,624492525785612289,1,-1,False
754,624517753756631040,1,1,True
755,624527421707034624,1,1,True
756,624494088654557184,1,-1,False
757,624492450065858560,1,-1,False
758,624527598626803712,1,1,True
759,624492670484881408,-1,-1,True
760,624493122324709376,-1,-1,True
761,624520024477204480,1,1,True
762,624522810090614784,1,1,True
763,624523729079508992,1,1,True
764,624517448587317248,1,1,True
765,624523065502773248,1,1,True
766,624492706933243904,1,-1,False
767,624523630458703872,1,1,True
768,624530148671381504,1,1,True
769,624525432675807232,-1,1,False
770,624492279886168064,1,-1,False
771,624519933959868416,-1,1,False
772,624520137316675584,1,1,True
773,624492540503306240,-1,-1,True
774,624493151139549184,-1,-1,True
775,624494562610946048,-1,-1,True
776,624493151080726528,-1,-1,True
777,624521667323252736,1,1,True
778,624517750136811520,1,1,True
779,624521407037214720,1,1,True
780,624493861256060928,-1,-1,True
781,624493309344485376,-1,-1,True
782,624492290543853569,-1,-1,True
783,624492503484346368,1,-1,False
784,624493016053514240,-1,-1,True
785,624529967511023617,1,1,True
786,624492962953723905,-1,-1,True
787,624495041764044800,-1,-1,True
788,624492796511006720,1,-1,False
789,624523445447999488,-1,1,False
790,624494903653965824,-1,-1,True
791,624493482963394560,-1,-1,True
792,624494443345784832,1,-1,False
793,624492379806892032,-1,-1,True
794,624492584384249856,-1,-1,True
795,624495106347958273,1,-1,False
796,624526330474795008,1,1,True
797,624520619518922756,-1,1,False
798,624493799537004544,-1,-1,True
799,624528908210294784,1,1,True
800,624494375486095360,-1,-1,True
801,624518078488031232,1,1,True
802,624494642264870912,-1,-1,True
803,624494174671372288,1,-1,False
804,624495074064400384,-1,-1,True
805,624528620632076288,1,1,True
806,624494386760409088,-1,-1,True
807,624494320498819072,-1,-1,True
808,624492434869751808,1,-1,False
809,624494643422609408,-1,-1,True
810,624523739674316800,1,1,True
811,624492673379004416,-1,-1,True
812,624524016150122497,1,1,True
813,624522738317807617,1,1,True
814,624492423104868352,1,-1,False
815,624529124460097536,1,1,True
816,624518270775914496,1,1,True
817,624493864812855296,-1,-1,True
818,624520954782289920,1,1,True
819,624494190295130112,-1,-1,True
820,624493466404450304,-1,-1,True
821,624492098134282241,-1,-1,True
822,624493333847625728,-1,-1,True
823,624492993966379008,-1,-1,True
824,624493733086633985,1,-1,False
825,624492822532481024,1,-1,False
826,624517066574462976,1,1,True
827,624529729320652800,1,1,True
828,624518369438359552,1,1,True
829,624493550961426432,1,-1,False
830,624493597350580224,1,-1,False
831,624494071650717696,-1,-1,True
832,624528357095510016,1,1,True
833,624493849264586752,-1,-1,True
834,624494727476432896,-1,-1,True
835,624521755781124096,1,1,True
836,624492883287113728,-1,-1,True
837,624494636170616832,-1,-1,True
838,624527032383221760,1,1,True
839,624529921579180033,1,1,True
840,624518352850038784,1,1,True
841,624524680464957441,1,1,True
842,624492945903783937,1,-1,False
843,624492724499152896,1,-1,False
844,624523347494313984,1,1,True
845,624492380570320896,1,-1,False
846,624493625238401024,-1,-1,True
847,624494703958855680,1,-1,False
848,624528281644109824,1,1,True
849,624493472880414720,1,-1,False
850,624493136715378688,1,-1,False
851,624494270766956545,-1,-1,True
852,624494678067576832,-1,-1,True
853,624492989226680320,1,-1,False
854,624493187374141440,-1,-1,True
855,624529530829451264,1,1,True
856,624494360172863488,1,-1,False
857,624529300495159296,1,1,True
858,624526119103016960,1,1,True
859,624493432673828864,-1,-1,True
860,624494506876887042,-1,-1,True
861,624493589620330496,-1,-1,True
862,624492255919869952,-1,-1,True
863,624492917462167552,1,-1,False
864,624495000382865408,-1,-1,True
865,624517964860014592,1,1,True
866,624494117888790528,-1,-1,True
867,624494463277137920,1,-1,False
868,624518868162215937,-1,1,False
869,624494489130954752,-1,-1,True
870,624517476487987200,1,1,True
871,624494187887624193,-1,-1,True
872,624525170724634624,1,1,True
873,624492760901365760,-1,-1,True
874,624494179003924480,-1,-1,True
